backend,ranks,bytes,count,iteration,time_ms
host_pinned,2,16777216,4194304,45,8.168156
host_pinned,2,16777216,4194304,46,8.195387
host_pinned,2,16777216,4194304,47,8.179056
host_pinned,2,16777216,4194304,48,8.182443
host_pinned,2,16777216,4194304,49,8.164969
host_pinned,2,16777216,4194304,50,8.160862
host_pinned,2,33554432,8388608,1,18.349743
host_pinned,2,33554432,8388608,2,18.466826
host_pinned,2,33554432,8388608,3,18.46956
host_pinned,2,33554432,8388608,4,18.44242
host_pinned,2,33554432,8388608,5,18.497373
host_pinned,2,33554432,8388608,6,18.441407
host_pinned,2,33554432,8388608,7,18.346878
host_pinned,2,33554432,8388608,8,18.436538
host_pinned,2,33554432,8388608,9,18.437569
host_pinned,2,33554432,8388608,10,18.431759
host_pinned,2,33554432,8388608,11,18.471424
host_pinned,2,33554432,8388608,12,18.466856
host_pinned,2,33554432,8388608,13,18.415348
host_pinned,2,33554432,8388608,14,18.376414
host_pinned,2,33554432,8388608,15,18.381563
host_pinned,2,33554432,8388608,16,18.421369
host_pinned,2,33554432,8388608,17,18.457157
host_pinned,2,33554432,8388608,18,18.451045
host_pinned,2,33554432,8388608,19,18.475822
host_pinned,2,33554432,8388608,20,18.52169
host_pinned,2,33554432,8388608,21,18.448661
host_pinned,2,33554432,8388608,22,18.364361
host_pinned,2,33554432,8388608,23,18.439925
host_pinned,2,33554432,8388608,24,18.436909
host_pinned,2,33554432,8388608,25,18.461616
host_pinned,2,33554432,8388608,26,18.442479
host_pinned,2,33554432,8388608,27,18.507433
host_pinned,2,33554432,8388608,28,18.438893
host_pinned,2,33554432,8388608,29,18.475382
host_pinned,2,33554432,8388608,30,18.455464
host_pinned,2,33554432,8388608,31,18.544824
host_pinned,2,33554432,8388608,32,18.440946
host_pinned,2,33554432,8388608,33,18.476033
host_pinned,2,33554432,8388608,34,18.427952
host_pinned,2,33554432,8388608,35,18.451246
host_pinned,2,33554432,8388608,36,18.48526
host_pinned,2,33554432,8388608,37,18.487144
host_pinned,2,33554432,8388608,38,18.362698
host_pinned,2,33554432,8388608,39,18.381403
host_pinned,2,33554432,8388608,40,18.439544
host_pinned,2,33554432,8388608,41,18.492304
host_pinned,2,33554432,8388608,42,18.399738
host_pinned,2,33554432,8388608,43,18.351687
host_pinned,2,33554432,8388608,44,18.369742
host_pinned,2,33554432,8388608,45,18.46393
host_pinned,2,33554432,8388608,46,18.354051
host_pinned,2,33554432,8388608,47,18.471936
host_pinned,2,33554432,8388608,48,18.419816
host_pinned,2,33554432,8388608,49,18.435787
host_pinned,2,33554432,8388608,50,18.454021
device,2,4096,1024,1,0.0424
device,2,4096,1024,2,0.043172
device,2,4096,1024,3,0.039916
device,2,4096,1024,4,0.034726
device,2,4096,1024,5,0.040156
device,2,4096,1024,6,0.039555
device,2,4096,1024,7,0.042631
device,2,4096,1024,8,0.040296
device,2,4096,1024,9,0.037331
device,2,4096,1024,10,0.043483
device,2,4096,1024,11,0.034094
device,2,4096,1024,12,0.046258
device,2,4096,1024,13,0.041058
device,2,4096,1024,14,0.040177
device,2,4096,1024,15,0.03669
device,2,4096,1024,16,0.033454
device,2,4096,1024,17,0.037622
device,2,4096,1024,18,0.039345
device,2,4096,1024,19,0.041519
device,2,4096,1024,20,0.041469
device,2,4096,1024,21,0.038483
device,2,4096,1024,22,0.040466
device,2,4096,1024,23,0.039195
device,2,4096,1024,24,0.038684
device,2,4096,1024,25,0.041108
device,2,4096,1024,26,0.039154
device,2,4096,1024,27,0.037551
device,2,4096,1024,28,0.042921
device,2,4096,1024,29,0.044465
device,2,4096,1024,30,0.040206
device,2,4096,1024,31,0.034916
device,2,4096,1024,32,0.04195
device,2,4096,1024,33,0.041538
device,2,4096,1024,34,0.043032
device,2,4096,1024,35,0.04191
device,2,4096,1024,36,0.038734
device,2,4096,1024,37,0.033724
device,2,4096,1024,38,0.034135
device,2,4096,1024,39,0.039675
device,2,4096,1024,40,0.044344
device,2,4096,1024,41,0.043673
device,2,4096,1024,42,0.039305
device,2,4096,1024,43,0.038403
device,2,4096,1024,44,0.039044
device,2,4096,1024,45,0.038062
device,2,4096,1024,46,0.038423
device,2,4096,1024,47,0.038934
device,2,4096,1024,48,0.039475
device,2,4096,1024,49,0.040778
device,2,4096,1024,50,0.040466
device,2,8192,2048,1,0.039335
device,2,8192,2048,2,0.04208
device,2,8192,2048,3,0.039074
device,2,8192,2048,4,0.040326
device,2,8192,2048,5,0.040337
device,2,8192,2048,6,0.040657
device,2,8192,2048,7,0.044204
device,2,8192,2048,8,0.043563
device,2,8192,2048,9,0.041359
device,2,8192,2048,10,0.041538
device,2,8192,2048,11,0.040947
device,2,8192,2048,12,0.04238
device,2,8192,2048,13,0.040678
device,2,8192,2048,14,0.040767
device,2,8192,2048,15,0.043853
device,2,8192,2048,16,0.04214
device,2,8192,2048,17,0.041639
device,2,8192,2048,18,0.040237
device,2,8192,2048,19,0.038643
device,2,8192,2048,20,0.039054
device,2,8192,2048,21,0.053181
device,2,8192,2048,22,0.043683
device,2,8192,2048,23,0.041138
device,2,8192,2048,24,0.04238
device,2,8192,2048,25,0.041539
device,2,8192,2048,26,0.040987
device,2,8192,2048,27,0.039816
device,2,8192,2048,28,0.041619
device,2,8192,2048,29,0.037852
device,2,8192,2048,30,0.039124
device,2,8192,2048,31,0.039185
device,2,8192,2048,32,0.039164
device,2,8192,2048,33,0.041007
device,2,8192,2048,34,0.039616
device,2,8192,2048,35,0.041428
device,2,8192,2048,36,0.04194
device,2,8192,2048,37,0.040918
device,2,8192,2048,38,0.041158
device,2,8192,2048,39,0.042
device,2,8192,2048,40,0.041749
device,2,8192,2048,41,0.03706
device,2,8192,2048,42,0.048863
device,2,8192,2048,43,0.04223
device,2,8192,2048,44,0.038714
device,2,8192,2048,45,0.039685
device,2,8192,2048,46,0.039515
device,2,8192,2048,47,0.040156
device,2,8192,2048,48,0.042621
device,2,8192,2048,49,0.041048
device,2,8192,2048,50,0.038583
device,2,16384,4096,1,0.054844
device,2,16384,4096,2,0.055135
device,2,16384,4096,3,0.05284
device,2,16384,4096,4,0.050756
device,2,16384,4096,5,0.048983
device,2,16384,4096,6,0.05297
device,2,16384,4096,7,0.055866
device,2,16384,4096,8,0.056528
device,2,16384,4096,9,0.052459
device,2,16384,4096,10,0.053742
device,2,16384,4096,11,0.055826
device,2,16384,4096,12,0.051237
device,2,16384,4096,13,0.055516
device,2,16384,4096,14,0.050125
device,2,16384,4096,15,0.053151
device,2,16384,4096,16,0.054233
device,2,16384,4096,17,0.053842
device,2,16384,4096,18,0.055375
device,2,16384,4096,19,0.050466
device,2,16384,4096,20,0.050807
device,2,16384,4096,21,0.050566
device,2,16384,4096,22,0.054233
device,2,16384,4096,23,0.064452
device,2,16384,4096,24,0.054243
device,2,16384,4096,25,0.050436
device,2,16384,4096,26,0.049404
device,2,16384,4096,27,0.051016
device,2,16384,4096,28,0.056367
device,2,16384,4096,29,0.055064
device,2,16384,4096,30,0.051428
device,2,16384,4096,31,0.051258
device,2,16384,4096,32,0.054513
device,2,16384,4096,33,0.051939
device,2,16384,4096,34,0.052249
device,2,16384,4096,35,0.049984
device,2,16384,4096,36,0.048943
device,2,16384,4096,37,0.050175
device,2,16384,4096,38,0.05286
device,2,16384,4096,39,0.055054
device,2,16384,4096,40,0.062128
device,2,16384,4096,41,0.050676
device,2,16384,4096,42,0.050155
device,2,16384,4096,43,0.050205
device,2,16384,4096,44,0.053271
device,2,16384,4096,45,0.054082
device,2,16384,4096,46,0.052009
device,2,16384,4096,47,0.049764
device,2,16384,4096,48,0.049854
device,2,16384,4096,49,0.051368
device,2,16384,4096,50,0.055225
device,2,32768,8192,1,0.076315
device,2,32768,8192,2,0.075493
device,2,32768,8192,3,0.076976
device,2,32768,8192,4,0.077697
device,2,32768,8192,5,0.078179
device,2,32768,8192,6,0.07387
device,2,32768,8192,7,0.073018
device,2,32768,8192,8,0.077838
device,2,32768,8192,9,0.076095
device,2,32768,8192,10,0.072066
device,2,32768,8192,11,0.081064
device,2,32768,8192,12,0.082627
device,2,32768,8192,13,0.075424
device,2,32768,8192,14,0.0738
device,2,32768,8192,15,0.072167
device,2,32768,8192,16,0.076184
device,2,32768,8192,17,0.077346
device,2,32768,8192,18,0.075484
device,2,32768,8192,19,0.075503
device,2,32768,8192,20,0.07367
device,2,32768,8192,21,0.079421
device,2,32768,8192,22,0.076045
device,2,32768,8192,23,0.075222
device,2,32768,8192,24,0.075683
device,2,32768,8192,25,0.074943
device,2,32768,8192,26,0.078188
device,2,32768,8192,27,0.07351
device,2,32768,8192,28,0.074591
device,2,32768,8192,29,0.075203
device,2,32768,8192,30,0.077838
device,2,32768,8192,31,0.074231
device,2,32768,8192,32,0.073039
device,2,32768,8192,33,0.07358
device,2,32768,8192,34,0.070233
device,2,32768,8192,35,0.074912
device,2,32768,8192,36,0.079551
device,2,32768,8192,37,0.07895
device,2,32768,8192,38,0.074963
device,2,32768,8192,39,0.074992
device,2,32768,8192,40,0.070754
device,2,32768,8192,41,0.075333
device,2,32768,8192,42,0.072948
device,2,32768,8192,43,0.074782
device,2,32768,8192,44,0.076426
device,2,32768,8192,45,0.075664
device,2,32768,8192,46,0.072758
device,2,32768,8192,47,0.075874
device,2,32768,8192,48,0.080984
device,2,32768,8192,49,0.073619
device,2,32768,8192,50,0.070353
device,2,65536,16384,1,0.115088
device,2,65536,16384,2,0.125849
device,2,65536,16384,3,0.120158
device,2,65536,16384,4,0.118104
device,2,65536,16384,5,0.119446
device,2,65536,16384,6,0.123324
device,2,65536,16384,7,0.123755
device,2,65536,16384,8,0.114998
device,2,65536,16384,9,0.115049
device,2,65536,16384,10,0.116902
device,2,65536,16384,11,0.11555
device,2,65536,16384,12,0.115238
device,2,65536,16384,13,0.118475
device,2,65536,16384,14,0.116932
device,2,65536,16384,15,0.122062
device,2,65536,16384,16,0.116261
device,2,65536,16384,17,0.116441
device,2,65536,16384,18,0.11611
device,2,65536,16384,19,0.11616
device,2,65536,16384,20,0.12105
device,2,65536,16384,21,0.117142
device,2,65536,16384,22,0.114758
device,2,65536,16384,23,0.122583
device,2,65536,16384,24,0.115168
device,2,65536,16384,25,0.116101
device,2,65536,16384,26,0.119006
device,2,65536,16384,27,0.11588
device,2,65536,16384,28,0.119197
device,2,65536,16384,29,0.117283
device,2,65536,16384,30,0.115729
device,2,65536,16384,31,0.119697
device,2,65536,16384,32,0.120869
device,2,65536,16384,33,0.117252
device,2,65536,16384,34,0.117022
device,2,65536,16384,35,0.115499
device,2,65536,16384,36,0.114508
device,2,65536,16384,37,0.115519
device,2,65536,16384,38,0.113887
device,2,65536,16384,39,0.123083
device,2,65536,16384,40,0.114056
device,2,65536,16384,41,0.113285
device,2,65536,16384,42,0.113315
device,2,65536,16384,43,0.111672
device,2,65536,16384,44,0.116131
device,2,65536,16384,45,0.114468
device,2,65536,16384,46,0.113696
device,2,65536,16384,47,0.217453
device,2,65536,16384,48,0.094229
device,2,65536,16384,49,0.088298
device,2,65536,16384,50,0.087867
device,2,131072,32768,1,0.159934
device,2,131072,32768,2,0.15833
device,2,131072,32768,3,0.161446
device,2,131072,32768,4,0.15831
device,2,131072,32768,5,0.156407
device,2,131072,32768,6,0.155395
device,2,131072,32768,7,0.157178
device,2,131072,32768,8,0.155796
device,2,131072,32768,9,0.158902
device,2,131072,32768,10,0.156888
device,2,131072,32768,11,0.157018
device,2,131072,32768,12,0.156336
device,2,131072,32768,13,0.15826
device,2,131072,32768,14,0.156517
device,2,131072,32768,15,0.162288
device,2,131072,32768,16,0.157348
device,2,131072,32768,17,0.155565
device,2,131072,32768,18,0.156307
device,2,131072,32768,19,0.155536
device,2,131072,32768,20,0.154573
device,2,131072,32768,21,0.160174
device,2,131072,32768,22,0.15778
device,2,131072,32768,23,0.153631
device,2,131072,32768,24,0.157199
device,2,131072,32768,25,0.155576
device,2,131072,32768,26,0.157459
device,2,131072,32768,27,0.162378
device,2,131072,32768,28,0.156407
device,2,131072,32768,29,0.155636
device,2,131072,32768,30,0.156337
device,2,131072,32768,31,0.155665
device,2,131072,32768,32,0.15811
device,2,131072,32768,33,0.160084
device,2,131072,32768,34,0.157419
device,2,131072,32768,35,0.154292
device,2,131072,32768,36,0.155274
device,2,131072,32768,37,0.155626
device,2,131072,32768,38,0.156667
device,2,131072,32768,39,0.161617
device,2,131072,32768,40,0.156066
device,2,131072,32768,41,0.15772
device,2,131072,32768,42,0.156227
device,2,131072,32768,43,0.155916
device,2,131072,32768,44,0.156046
device,2,131072,32768,45,0.157539
device,2,131072,32768,46,0.155716
device,2,131072,32768,47,0.156237
device,2,131072,32768,48,0.155385
device,2,131072,32768,49,0.15761
device,2,131072,32768,50,0.158912
device,2,262144,65536,1,0.286915
device,2,262144,65536,2,0.295942
device,2,262144,65536,3,0.292125
device,2,262144,65536,4,0.290531
device,2,262144,65536,5,0.290993
device,2,262144,65536,6,0.293277
device,2,262144,65536,7,0.288968
device,2,262144,65536,8,0.293517
device,2,262144,65536,9,0.296884
device,2,262144,65536,10,0.287005
device,2,262144,65536,11,0.288327
device,2,262144,65536,12,0.288528
device,2,262144,65536,13,0.289509
device,2,262144,65536,14,0.288368
device,2,262144,65536,15,0.289229
device,2,262144,65536,16,0.292145
device,2,262144,65536,17,0.288096
device,2,262144,65536,18,0.287866
device,2,262144,65536,19,0.294619
device,2,262144,65536,20,0.287796
device,2,262144,65536,21,0.289088
device,2,262144,65536,22,0.292075
device,2,262144,65536,23,0.291503
device,2,262144,65536,24,0.288468
device,2,262144,65536,25,0.29506
device,2,262144,65536,26,0.29522
device,2,262144,65536,27,0.290171
device,2,262144,65536,28,0.289179
device,2,262144,65536,29,0.296382
device,2,262144,65536,30,0.292566
device,2,262144,65536,31,0.290011
device,2,262144,65536,32,0.28958
device,2,262144,65536,33,0.29518
device,2,262144,65536,34,0.288918
device,2,262144,65536,35,0.290331
device,2,262144,65536,36,0.29518
device,2,262144,65536,37,0.287677
device,2,262144,65536,38,0.290672
device,2,262144,65536,39,0.295891
device,2,262144,65536,40,0.291453
device,2,262144,65536,41,0.287946
device,2,262144,65536,42,0.291002
device,2,262144,65536,43,0.294429
device,2,262144,65536,44,0.289811
device,2,262144,65536,45,0.290201
device,2,262144,65536,46,0.295951
device,2,262144,65536,47,0.28942
device,2,262144,65536,48,0.291053
device,2,262144,65536,49,0.292655
device,2,262144,65536,50,0.290531
device,2,524288,131072,1,0.564412
device,2,524288,131072,2,0.560484
device,2,524288,131072,3,0.560224
device,2,524288,131072,4,0.571896
device,2,524288,131072,5,0.563179
device,2,524288,131072,6,0.562327
device,2,524288,131072,7,0.566796
device,2,524288,131072,8,0.561977
device,2,524288,131072,9,0.561266
device,2,524288,131072,10,0.560554
device,2,524288,131072,11,0.571735
device,2,524288,131072,12,0.559092
device,2,524288,131072,13,0.567507
device,2,524288,131072,14,0.567066
device,2,524288,131072,15,0.565233
device,2,524288,131072,16,0.562949
device,2,524288,131072,17,0.568268
device,2,524288,131072,18,0.567597
device,2,524288,131072,19,0.565092
device,2,524288,131072,20,0.565484
device,2,524288,131072,21,0.563199
device,2,524288,131072,22,0.560034
device,2,524288,131072,23,0.562187
device,2,524288,131072,24,0.565594
device,2,524288,131072,25,0.567157
device,2,524288,131072,26,0.565684
device,2,524288,131072,27,0.558571
device,2,524288,131072,28,0.565594
device,2,524288,131072,29,0.56382
device,2,524288,131072,30,0.56921
device,2,524288,131072,31,0.567387
device,2,524288,131072,32,0.571856
device,2,524288,131072,33,0.572196
device,2,524288,131072,34,0.567327
device,2,524288,131072,35,0.565674
device,2,524288,131072,36,0.565043
device,2,524288,131072,37,0.571014
device,2,524288,131072,38,0.5634
device,2,524288,131072,39,0.563299
device,2,524288,131072,40,0.566505
device,2,524288,131072,41,0.566305
device,2,524288,131072,42,0.564472
device,2,524288,131072,43,0.558751
device,2,524288,131072,44,0.567467
device,2,524288,131072,45,0.565563
device,2,524288,131072,46,0.558671
device,2,524288,131072,47,0.569742
device,2,524288,131072,48,0.556607
device,2,524288,131072,49,0.558981
device,2,524288,131072,50,0.561897
device,2,1048576,262144,1,1.140716
device,2,1048576,262144,2,1.134844
device,2,1048576,262144,3,1.147197
device,2,1048576,262144,4,1.148581
device,2,1048576,262144,5,1.144513
device,2,1048576,262144,6,1.138992
device,2,1048576,262144,7,1.129685
device,2,1048576,262144,8,1.151806
device,2,1048576,262144,9,1.151035
device,2,1048576,262144,10,1.144682
device,2,1048576,262144,11,1.145635
device,2,1048576,262144,12,1.14301
device,2,1048576,262144,13,1.139603
device,2,1048576,262144,14,1.140044
device,2,1048576,262144,15,1.141327
device,2,1048576,262144,16,1.156756
device,2,1048576,262144,17,1.149122
device,2,1048576,262144,18,1.154402
device,2,1048576,262144,19,1.144753
device,2,1048576,262144,20,1.129855
device,2,1048576,262144,21,1.134364
device,2,1048576,262144,22,1.141136
device,2,1048576,262144,23,1.135655
device,2,1048576,262144,24,1.139332
device,2,1048576,262144,25,1.154362
device,2,1048576,262144,26,1.14836
device,2,1048576,262144,27,1.121649
device,2,1048576,262144,28,1.122291
device,2,1048576,262144,29,1.145123
device,2,1048576,262144,30,1.137299
device,2,1048576,262144,31,1.135165
device,2,1048576,262144,32,1.139163
device,2,1048576,262144,33,1.147849
device,2,1048576,262144,34,1.141547
device,2,1048576,262144,35,1.146998
device,2,1048576,262144,36,1.128342
device,2,1048576,262144,37,1.148821
device,2,1048576,262144,38,1.146196
device,2,1048576,262144,39,1.1381
device,2,1048576,262144,40,1.13789
device,2,1048576,262144,41,1.144212
device,2,1048576,262144,42,1.142729
device,2,1048576,262144,43,1.149182
device,2,1048576,262144,44,1.139423
device,2,1048576,262144,45,1.136638
device,2,1048576,262144,46,1.149121
device,2,1048576,262144,47,1.118994
device,2,1048576,262144,48,1.139844
device,2,1048576,262144,49,1.149342
device,2,1048576,262144,50,1.146717
device,2,2097152,524288,1,4.083582
device,2,2097152,524288,2,4.14027
device,2,2097152,524288,3,4.147343
device,2,2097152,524288,4,4.179083
device,2,2097152,524288,5,4.203249
device,2,2097152,524288,6,4.20936
device,2,2097152,524288,7,4.144708
device,2,2097152,524288,8,4.19861
device,2,2097152,524288,9,4.197679
device,2,2097152,524288,10,4.099943
device,2,2097152,524288,11,4.155508
device,2,2097152,524288,12,4.319259
device,2,2097152,524288,13,4.302928
device,2,2097152,524288,14,4.114802
device,2,2097152,524288,15,4.184964
device,2,2097152,524288,16,4.053926
device,2,2097152,524288,17,4.24595
device,2,2097152,524288,18,4.202237
device,2,2097152,524288,19,4.182409
device,2,2097152,524288,20,4.078943
device,2,2097152,524288,21,4.145991
device,2,2097152,524288,22,4.317455
device,2,2097152,524288,23,4.06705
device,2,2097152,524288,24,4.171589
device,2,2097152,524288,25,4.252923
device,2,2097152,524288,26,4.002247
device,2,2097152,524288,27,4.085005
device,2,2097152,524288,28,4.187529
device,2,2097152,524288,29,4.181167
device,2,2097152,524288,30,4.109601
device,2,2097152,524288,31,4.206535
device,2,2097152,524288,32,4.257542
device,2,2097152,524288,33,4.21953
device,2,2097152,524288,34,4.186768
device,2,2097152,524288,35,4.270537
device,2,2097152,524288,36,4.241522
device,2,2097152,524288,37,4.163784
device,2,2097152,524288,38,4.23042
device,2,2097152,524288,39,4.069145
device,2,2097152,524288,40,4.186788
device,2,2097152,524288,41,4.134779
device,2,2097152,524288,42,4.211114
device,2,2097152,524288,43,4.226854
device,2,2097152,524288,44,4.20887
device,2,2097152,524288,45,4.247974
device,2,2097152,524288,46,4.107958
device,2,2097152,524288,47,4.179313
device,2,2097152,524288,48,4.21393
device,2,2097152,524288,49,4.135731
device,2,2097152,524288,50,4.072591
device,2,4194304,1048576,1,6.498506
device,2,4194304,1048576,2,6.646427
device,2,4194304,1048576,3,6.56905
device,2,4194304,1048576,4,6.525428
device,2,4194304,1048576,5,6.490361
device,2,4194304,1048576,6,6.471715
device,2,4194304,1048576,7,6.56392
device,2,4194304,1048576,8,6.401943
device,2,4194304,1048576,9,6.497023
device,2,4194304,1048576,10,6.502383
device,2,4194304,1048576,11,6.354914
device,2,4194304,1048576,12,6.419727
device,2,4194304,1048576,13,6.500941
device,2,4194304,1048576,14,6.549713
device,2,4194304,1048576,15,6.580422
device,2,4194304,1048576,16,6.387705
device,2,4194304,1048576,17,6.492585
device,2,4194304,1048576,18,6.452589
device,2,4194304,1048576,19,6.543631
device,2,4194304,1048576,20,6.475152
device,2,4194304,1048576,21,6.557839
device,2,4194304,1048576,22,6.669371
device,2,4194304,1048576,23,6.478759
device,2,4194304,1048576,24,6.749874
device,2,4194304,1048576,25,6.380713
device,2,4194304,1048576,26,6.464792
device,2,4194304,1048576,27,6.606702
device,2,4194304,1048576,28,6.518534
device,2,4194304,1048576,29,6.50548
device,2,4194304,1048576,30,6.537049
device,2,4194304,1048576,31,6.53749
device,2,4194304,1048576,32,7.065813
device,2,4194304,1048576,33,6.6111
device,2,4194304,1048576,34,6.515899
device,2,4194304,1048576,35,6.433673
device,2,4194304,1048576,36,6.617341
device,2,4194304,1048576,37,6.517432
device,2,4194304,1048576,38,6.394508
device,2,4194304,1048576,39,6.460724
device,2,4194304,1048576,40,6.569501
device,2,4194304,1048576,41,6.537541
device,2,4194304,1048576,42,6.470052
device,2,4194304,1048576,43,6.43162
device,2,4194304,1048576,44,6.469431
device,2,4194304,1048576,45,6.55289
device,2,4194304,1048576,46,6.557338
device,2,4194304,1048576,47,6.543011
device,2,4194304,1048576,48,6.487826
device,2,4194304,1048576,49,6.525407
device,2,4194304,1048576,50,6.551837
device,2,8388608,2097152,1,11.067118
device,2,8388608,2097152,2,11.233735
device,2,8388608,2097152,3,11.175184
device,2,8388608,2097152,4,11.239466
device,2,8388608,2097152,5,11.327253
device,2,8388608,2097152,6,11.342952
device,2,8388608,2097152,7,11.258382
device,2,8388608,2097152,8,11.148573
device,2,8388608,2097152,9,11.173421
device,2,8388608,2097152,10,11.234306
device,2,8388608,2097152,11,11.140678
device,2,8388608,2097152,12,11.379783
device,2,8388608,2097152,13,11.137513
device,2,8388608,2097152,14,11.186104
device,2,8388608,2097152,15,11.234627
device,2,8388608,2097152,16,11.212144
device,2,8388608,2097152,17,11.321211
device,2,8388608,2097152,18,11.33147
device,2,8388608,2097152,19,11.567659
device,2,8388608,2097152,20,11.538574
device,2,8388608,2097152,21,11.275705
device,2,8388608,2097152,22,11.264222
device,2,8388608,2097152,23,11.456377
device,2,8388608,2097152,24,11.277728
device,2,8388608,2097152,25,11.261538
device,2,8388608,2097152,26,11.27328
device,2,8388608,2097152,27,11.232102
device,2,8388608,2097152,28,11.232553
device,2,8388608,2097152,29,11.170595
device,2,8388608,2097152,30,11.139566
device,2,8388608,2097152,31,11.280394
device,2,8388608,2097152,32,11.276146
device,2,8388608,2097152,33,11.377157
device,2,8388608,2097152,34,11.191595
device,2,8388608,2097152,35,11.204469
device,2,8388608,2097152,36,11.342942
device,2,8388608,2097152,37,11.270816
device,2,8388608,2097152,38,11.135839
device,2,8388608,2097152,39,11.269954
device,2,8388608,2097152,40,11.461537
device,2,8388608,2097152,41,11.190403
device,2,8388608,2097152,42,11.31572
device,2,8388608,2097152,43,11.153473
device,2,8388608,2097152,44,11.221332
device,2,8388608,2097152,45,11.266427
device,2,8388608,2097152,46,11.275424
device,2,8388608,2097152,47,11.292406
device,2,8388608,2097152,48,11.517914
device,2,8388608,2097152,49,11.224378
device,2,8388608,2097152,50,11.34149
device,2,16777216,4194304,1,21.336403
device,2,16777216,4194304,2,21.314651
device,2,16777216,4194304,3,21.230171
device,2,16777216,4194304,4,21.268464
device,2,16777216,4194304,5,21.315684
device,2,16777216,4194304,6,21.30879
device,2,16777216,4194304,7,21.376579
device,2,16777216,4194304,8,21.405464
device,2,16777216,4194304,9,21.304232
device,2,16777216,4194304,10,21.334218
device,2,16777216,4194304,11,21.343556
device,2,16777216,4194304,12,21.397278
device,2,16777216,4194304,13,21.306226
device,2,16777216,4194304,14,21.291838
device,2,16777216,4194304,15,21.29796
device,2,16777216,4194304,16,21.275808
device,2,16777216,4194304,17,21.32958
device,2,16777216,4194304,18,21.291577
device,2,16777216,4194304,19,21.308289
device,2,16777216,4194304,20,21.251902
device,2,16777216,4194304,21,21.412878
device,2,16777216,4194304,22,21.311685
device,2,16777216,4194304,23,21.339839
device,2,16777216,4194304,24,21.344138
device,2,16777216,4194304,25,21.392278
device,2,16777216,4194304,26,21.305854
device,2,16777216,4194304,27,21.340531
device,2,16777216,4194304,28,21.22931
device,2,16777216,4194304,29,21.338928
device,2,16777216,4194304,30,21.344638
device,2,16777216,4194304,31,21.415002
device,2,16777216,4194304,32,21.340591
device,2,16777216,4194304,33,21.225993
device,2,16777216,4194304,34,21.277982
device,2,16777216,4194304,35,21.373494
device,2,16777216,4194304,36,21.378934
device,2,16777216,4194304,37,21.230271
device,2,16777216,4194304,38,21.245651
device,2,16777216,4194304,39,21.292359
device,2,16777216,4194304,40,21.312458
device,2,16777216,4194304,41,21.357754
device,2,16777216,4194304,42,21.375527
device,2,16777216,4194304,43,21.275838
device,2,16777216,4194304,44,21.280496
device,2,16777216,4194304,45,21.295826
device,2,16777216,4194304,46,21.219891
device,2,16777216,4194304,47,21.28184
device,2,16777216,4194304,48,21.391888
device,2,16777216,4194304,49,21.385967
device,2,16777216,4194304,50,21.36651
device,2,33554432,8388608,1,41.493637
device,2,33554432,8388608,2,41.551037
device,2,33554432,8388608,3,41.488347
device,2,33554432,8388608,4,41.439184
device,2,33554432,8388608,5,41.400961
device,2,33554432,8388608,6,41.586453
device,2,33554432,8388608,7,41.893907
device,2,33554432,8388608,8,41.439985
device,2,33554432,8388608,9,41.408916
device,2,33554432,8388608,10,41.515278
device,2,33554432,8388608,11,41.956145
device,2,33554432,8388608,12,41.517693
device,2,33554432,8388608,13,41.26315
device,2,33554432,8388608,14,41.682816
device,2,33554432,8388608,15,41.710148
device,2,33554432,8388608,16,41.477807
device,2,33554432,8388608,17,43.775489
device,2,33554432,8388608,18,41.872647
device,2,33554432,8388608,19,41.428243
device,2,33554432,8388608,20,42.309597
device,2,33554432,8388608,21,41.497074
device,2,33554432,8388608,22,41.298396
device,2,33554432,8388608,23,42.086993
device,2,33554432,8388608,24,41.320249
device,2,33554432,8388608,25,41.59508
device,2,33554432,8388608,26,41.329787
device,2,33554432,8388608,27,41.506832
device,2,33554432,8388608,28,41.865393
device,2,33554432,8388608,29,41.571966
device,2,33554432,8388608,30,41.083057
device,2,33554432,8388608,31,41.41635
device,2,33554432,8388608,32,42.087405
device,2,33554432,8388608,33,41.873108
device,2,33554432,8388608,34,41.325088
device,2,33554432,8388608,35,41.602714
device,2,33554432,8388608,36,41.319747
device,2,33554432,8388608,37,41.545566
device,2,33554432,8388608,38,41.541167
device,2,33554432,8388608,39,41.096373
device,2,33554432,8388608,40,42.56941
device,2,33554432,8388608,41,42.78546
device,2,33554432,8388608,42,41.670002
device,2,33554432,8388608,43,43.069058
device,2,33554432,8388608,44,42.451917
device,2,33554432,8388608,45,41.498076
device,2,33554432,8388608,46,41.590361
device,2,33554432,8388608,47,41.491102
device,2,33554432,8388608,48,41.608596
device,2,33554432,8388608,49,41.681684
device,2,33554432,8388608,50,41.655084
host_pinned,4,4096,1024,1,0.018264
host_pinned,4,4096,1024,2,0.017002
host_pinned,4,4096,1024,3,0.015669
host_pinned,4,4096,1024,4,0.018706
host_pinned,4,4096,1024,5,0.018966
host_pinned,4,4096,1024,6,0.018505
host_pinned,4,4096,1024,7,0.018716
host_pinned,4,4096,1024,8,0.020599
host_pinned,4,4096,1024,9,0.018645
host_pinned,4,4096,1024,10,0.025068
host_pinned,4,4096,1024,11,0.02082
host_pinned,4,4096,1024,12,0.020999
host_pinned,4,4096,1024,13,0.018135
