=== Environment ===
hpcc-gpu-5-3
0, Quadro RTX 6000, 23040 MiB
1, Quadro RTX 6000, 23040 MiB
2, Quadro RTX 6000, 23040 MiB
3, Quadro RTX 6000, 23040 MiB
=== GPU state: start ===
index, name, temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
0, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 16.69 W, 0 %, 0 MiB
1, Quadro RTX 6000, 32, 300 MHz, 405 MHz, 16.39 W, 0 %, 0 MiB
2, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 16.76 W, 0 %, 0 MiB
3, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 4.08 W, 0 %, 0 MiB
min_bytes=4KB
max_bytes=32MB
iters=50
warmup=10
rank_list=2 4
backends=device nccl
=== Build alpha_beta_bench with NCCL support ===
mkdir -p build_mpi_nccl_alpha_beta_89261
nvcc -arch=sm_75 -std=c++17 -O2 -Iinclude --default-stream per-thread -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/math_libs/12.3/targets/x86_64-linux/include   -DUSE_MPI -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/hwloc/hwloc201/hwloc/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent/include -Xcompiler -pthread -Xcompiler -fopenmp -DUSE_NCCL -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/include -c tests/benchmark_allreduce_alpha_beta.cu -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o
mpicxx -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o -pthread -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,-rpath -Wl,/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,--enable-new-dtags -lmpi -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/REDIST/cuda/12.3/targets/x86_64-linux/lib -lcudart \
    -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -Xlinker -rpath -Xlinker /home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -lnccl  -fopenmp
=== nccl_allreduce_baseline ranks=2 backend=device min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,nccl,2,131072,32768,18,0.038132
allreduce_alpha_beta,nccl,2,131072,32768,19,0.038122
allreduce_alpha_beta,nccl,2,131072,32768,20,0.037792
allreduce_alpha_beta,nccl,2,131072,32768,21,0.038243
allreduce_alpha_beta,nccl,2,131072,32768,22,0.038223
allreduce_alpha_beta,nccl,2,131072,32768,23,0.038343
allreduce_alpha_beta,nccl,2,131072,32768,24,0.038172
allreduce_alpha_beta,nccl,2,131072,32768,25,0.038242
allreduce_alpha_beta,nccl,2,131072,32768,26,0.038142
allreduce_alpha_beta,nccl,2,131072,32768,27,0.037942
allreduce_alpha_beta,nccl,2,131072,32768,28,0.038202
allreduce_alpha_beta,nccl,2,131072,32768,29,0.038292
allreduce_alpha_beta,nccl,2,131072,32768,30,0.038152
allreduce_alpha_beta,nccl,2,131072,32768,31,0.038233
allreduce_alpha_beta,nccl,2,131072,32768,32,0.038023
allreduce_alpha_beta,nccl,2,131072,32768,33,0.038083
allreduce_alpha_beta,nccl,2,131072,32768,34,0.037952
allreduce_alpha_beta,nccl,2,131072,32768,35,0.038252
allreduce_alpha_beta,nccl,2,131072,32768,36,0.038543
allreduce_alpha_beta,nccl,2,131072,32768,37,0.039665
allreduce_alpha_beta,nccl,2,131072,32768,38,0.039976
allreduce_alpha_beta,nccl,2,131072,32768,39,0.039044
allreduce_alpha_beta,nccl,2,131072,32768,40,0.038142
allreduce_alpha_beta,nccl,2,131072,32768,41,0.038744
allreduce_alpha_beta,nccl,2,131072,32768,42,0.038163
allreduce_alpha_beta,nccl,2,131072,32768,43,0.038392
allreduce_alpha_beta,nccl,2,131072,32768,44,0.038072
allreduce_alpha_beta,nccl,2,131072,32768,45,0.038052
allreduce_alpha_beta,nccl,2,131072,32768,46,0.038503
allreduce_alpha_beta,nccl,2,131072,32768,47,0.038333
allreduce_alpha_beta,nccl,2,131072,32768,48,0.038022
allreduce_alpha_beta,nccl,2,131072,32768,49,0.038133
allreduce_alpha_beta,nccl,2,131072,32768,50,0.038172
allreduce_alpha_beta_valid,nccl,2,131072,yes
allreduce_alpha_beta,nccl,2,262144,65536,1,0.049614
allreduce_alpha_beta,nccl,2,262144,65536,2,0.050376
allreduce_alpha_beta,nccl,2,262144,65536,3,0.050105
allreduce_alpha_beta,nccl,2,262144,65536,4,0.050516
allreduce_alpha_beta,nccl,2,262144,65536,5,0.049253
allreduce_alpha_beta,nccl,2,262144,65536,6,0.049083
allreduce_alpha_beta,nccl,2,262144,65536,7,0.049835
allreduce_alpha_beta,nccl,2,262144,65536,8,0.048712
allreduce_alpha_beta,nccl,2,262144,65536,9,0.051618
allreduce_alpha_beta,nccl,2,262144,65536,10,0.048462
allreduce_alpha_beta,nccl,2,262144,65536,11,0.050316
allreduce_alpha_beta,nccl,2,262144,65536,12,0.050686
allreduce_alpha_beta,nccl,2,262144,65536,13,0.050225
allreduce_alpha_beta,nccl,2,262144,65536,14,0.048061
allreduce_alpha_beta,nccl,2,262144,65536,15,0.050125
allreduce_alpha_beta,nccl,2,262144,65536,16,0.050696
allreduce_alpha_beta,nccl,2,262144,65536,17,0.050576
allreduce_alpha_beta,nccl,2,262144,65536,18,0.050436
allreduce_alpha_beta,nccl,2,262144,65536,19,0.049414
allreduce_alpha_beta,nccl,2,262144,65536,20,0.050165
allreduce_alpha_beta,nccl,2,262144,65536,21,0.048733
allreduce_alpha_beta,nccl,2,262144,65536,22,0.049414
allreduce_alpha_beta,nccl,2,262144,65536,23,0.050225
allreduce_alpha_beta,nccl,2,262144,65536,24,0.050887
allreduce_alpha_beta,nccl,2,262144,65536,25,0.050216
allreduce_alpha_beta,nccl,2,262144,65536,26,0.049003
allreduce_alpha_beta,nccl,2,262144,65536,27,0.049995
allreduce_alpha_beta,nccl,2,262144,65536,28,0.049484
allreduce_alpha_beta,nccl,2,262144,65536,29,0.049243
allreduce_alpha_beta,nccl,2,262144,65536,30,0.048512
allreduce_alpha_beta,nccl,2,262144,65536,31,0.050405
allreduce_alpha_beta,nccl,2,262144,65536,32,0.050054
allreduce_alpha_beta,nccl,2,262144,65536,33,0.050696
allreduce_alpha_beta,nccl,2,262144,65536,34,0.049434
allreduce_alpha_beta,nccl,2,262144,65536,35,0.049985
allreduce_alpha_beta,nccl,2,262144,65536,36,0.050997
allreduce_alpha_beta,nccl,2,262144,65536,37,0.050316
allreduce_alpha_beta,nccl,2,262144,65536,38,0.050555
allreduce_alpha_beta,nccl,2,262144,65536,39,0.050125
allreduce_alpha_beta,nccl,2,262144,65536,40,0.050676
allreduce_alpha_beta,nccl,2,262144,65536,41,0.050105
allreduce_alpha_beta,nccl,2,262144,65536,42,0.050405
allreduce_alpha_beta,nccl,2,262144,65536,43,0.049765
allreduce_alpha_beta,nccl,2,262144,65536,44,0.051067
allreduce_alpha_beta,nccl,2,262144,65536,45,0.049944
allreduce_alpha_beta,nccl,2,262144,65536,46,0.048292
allreduce_alpha_beta,nccl,2,262144,65536,47,0.049844
allreduce_alpha_beta,nccl,2,262144,65536,48,0.048632
allreduce_alpha_beta,nccl,2,262144,65536,49,0.050355
allreduce_alpha_beta,nccl,2,262144,65536,50,0.050886
allreduce_alpha_beta_valid,nccl,2,262144,yes
allreduce_alpha_beta,nccl,2,524288,131072,1,0.073339
allreduce_alpha_beta,nccl,2,524288,131072,2,0.073720
allreduce_alpha_beta,nccl,2,524288,131072,3,0.075343
allreduce_alpha_beta,nccl,2,524288,131072,4,0.074090
allreduce_alpha_beta,nccl,2,524288,131072,5,0.076235
allreduce_alpha_beta,nccl,2,524288,131072,6,0.076055
allreduce_alpha_beta,nccl,2,524288,131072,7,0.073579
allreduce_alpha_beta,nccl,2,524288,131072,8,0.075213
allreduce_alpha_beta,nccl,2,524288,131072,9,0.075694
allreduce_alpha_beta,nccl,2,524288,131072,10,0.074942
allreduce_alpha_beta,nccl,2,524288,131072,11,0.076795
allreduce_alpha_beta,nccl,2,524288,131072,12,0.075403
allreduce_alpha_beta,nccl,2,524288,131072,13,0.074551
allreduce_alpha_beta,nccl,2,524288,131072,14,0.075694
allreduce_alpha_beta,nccl,2,524288,131072,15,0.076335
allreduce_alpha_beta,nccl,2,524288,131072,16,0.074592
allreduce_alpha_beta,nccl,2,524288,131072,17,0.075413
allreduce_alpha_beta,nccl,2,524288,131072,18,0.074020
allreduce_alpha_beta,nccl,2,524288,131072,19,0.075453
allreduce_alpha_beta,nccl,2,524288,131072,20,0.074031
allreduce_alpha_beta,nccl,2,524288,131072,21,0.072828
allreduce_alpha_beta,nccl,2,524288,131072,22,0.075393
allreduce_alpha_beta,nccl,2,524288,131072,23,0.074341
allreduce_alpha_beta,nccl,2,524288,131072,24,0.075142
allreduce_alpha_beta,nccl,2,524288,131072,25,0.076485
allreduce_alpha_beta,nccl,2,524288,131072,26,0.074261
allreduce_alpha_beta,nccl,2,524288,131072,27,0.074351
allreduce_alpha_beta,nccl,2,524288,131072,28,0.074021
allreduce_alpha_beta,nccl,2,524288,131072,29,0.073760
allreduce_alpha_beta,nccl,2,524288,131072,30,0.075784
allreduce_alpha_beta,nccl,2,524288,131072,31,0.075513
allreduce_alpha_beta,nccl,2,524288,131072,32,0.076254
allreduce_alpha_beta,nccl,2,524288,131072,33,0.075463
allreduce_alpha_beta,nccl,2,524288,131072,34,0.073860
allreduce_alpha_beta,nccl,2,524288,131072,35,0.076074
allreduce_alpha_beta,nccl,2,524288,131072,36,0.076194
allreduce_alpha_beta,nccl,2,524288,131072,37,0.075673
allreduce_alpha_beta,nccl,2,524288,131072,38,0.075954
allreduce_alpha_beta,nccl,2,524288,131072,39,0.074612
allreduce_alpha_beta,nccl,2,524288,131072,40,0.075272
allreduce_alpha_beta,nccl,2,524288,131072,41,0.075573
allreduce_alpha_beta,nccl,2,524288,131072,42,0.076275
allreduce_alpha_beta,nccl,2,524288,131072,43,0.075834
allreduce_alpha_beta,nccl,2,524288,131072,44,0.073650
allreduce_alpha_beta,nccl,2,524288,131072,45,0.074421
allreduce_alpha_beta,nccl,2,524288,131072,46,0.074351
allreduce_alpha_beta,nccl,2,524288,131072,47,0.083408
allreduce_alpha_beta,nccl,2,524288,131072,48,0.076164
allreduce_alpha_beta,nccl,2,524288,131072,49,0.075002
allreduce_alpha_beta,nccl,2,524288,131072,50,0.075173
allreduce_alpha_beta_valid,nccl,2,524288,yes
allreduce_alpha_beta,nccl,2,1048576,262144,1,0.122953
allreduce_alpha_beta,nccl,2,1048576,262144,2,0.125848
allreduce_alpha_beta,nccl,2,1048576,262144,3,0.122412
allreduce_alpha_beta,nccl,2,1048576,262144,4,0.124776
allreduce_alpha_beta,nccl,2,1048576,262144,5,0.123724
allreduce_alpha_beta,nccl,2,1048576,262144,6,0.126340
allreduce_alpha_beta,nccl,2,1048576,262144,7,0.123645
allreduce_alpha_beta,nccl,2,1048576,262144,8,0.123975
allreduce_alpha_beta,nccl,2,1048576,262144,9,0.125448
allreduce_alpha_beta,nccl,2,1048576,262144,10,0.124927
allreduce_alpha_beta,nccl,2,1048576,262144,11,0.122733
allreduce_alpha_beta,nccl,2,1048576,262144,12,0.124466
allreduce_alpha_beta,nccl,2,1048576,262144,13,0.121821
allreduce_alpha_beta,nccl,2,1048576,262144,14,0.126650
allreduce_alpha_beta,nccl,2,1048576,262144,15,0.123454
allreduce_alpha_beta,nccl,2,1048576,262144,16,0.126269
allreduce_alpha_beta,nccl,2,1048576,262144,17,0.124376
allreduce_alpha_beta,nccl,2,1048576,262144,18,0.122933
allreduce_alpha_beta,nccl,2,1048576,262144,19,0.124587
allreduce_alpha_beta,nccl,2,1048576,262144,20,0.125197
allreduce_alpha_beta,nccl,2,1048576,262144,21,0.123705
allreduce_alpha_beta,nccl,2,1048576,262144,22,0.123424
allreduce_alpha_beta,nccl,2,1048576,262144,23,0.126069
allreduce_alpha_beta,nccl,2,1048576,262144,24,0.126259
allreduce_alpha_beta,nccl,2,1048576,262144,25,0.126580
allreduce_alpha_beta,nccl,2,1048576,262144,26,0.125788
allreduce_alpha_beta,nccl,2,1048576,262144,27,0.123965
allreduce_alpha_beta,nccl,2,1048576,262144,28,0.123204
allreduce_alpha_beta,nccl,2,1048576,262144,29,0.125368
allreduce_alpha_beta,nccl,2,1048576,262144,30,0.125999
allreduce_alpha_beta,nccl,2,1048576,262144,31,0.125118
allreduce_alpha_beta,nccl,2,1048576,262144,32,0.123084
allreduce_alpha_beta,nccl,2,1048576,262144,33,0.125628
allreduce_alpha_beta,nccl,2,1048576,262144,34,0.125368
allreduce_alpha_beta,nccl,2,1048576,262144,35,0.124326
allreduce_alpha_beta,nccl,2,1048576,262144,36,0.125267
allreduce_alpha_beta,nccl,2,1048576,262144,37,0.122712
allreduce_alpha_beta,nccl,2,1048576,262144,38,0.124987
allreduce_alpha_beta,nccl,2,1048576,262144,39,0.123534
allreduce_alpha_beta,nccl,2,1048576,262144,40,0.124686
allreduce_alpha_beta,nccl,2,1048576,262144,41,0.125859
allreduce_alpha_beta,nccl,2,1048576,262144,42,0.125388
allreduce_alpha_beta,nccl,2,1048576,262144,43,0.124816
allreduce_alpha_beta,nccl,2,1048576,262144,44,0.122271
allreduce_alpha_beta,nccl,2,1048576,262144,45,0.123484
allreduce_alpha_beta,nccl,2,1048576,262144,46,0.124887
allreduce_alpha_beta,nccl,2,1048576,262144,47,0.133283
allreduce_alpha_beta,nccl,2,1048576,262144,48,0.125608
allreduce_alpha_beta,nccl,2,1048576,262144,49,0.124927
allreduce_alpha_beta,nccl,2,1048576,262144,50,0.126440
allreduce_alpha_beta_valid,nccl,2,1048576,yes
allreduce_alpha_beta,nccl,2,2097152,524288,1,0.217412
allreduce_alpha_beta,nccl,2,2097152,524288,2,0.222091
allreduce_alpha_beta,nccl,2,2097152,524288,3,0.220889
allreduce_alpha_beta,nccl,2,2097152,524288,4,0.220818
allreduce_alpha_beta,nccl,2,2097152,524288,5,0.220919
allreduce_alpha_beta,nccl,2,2097152,524288,6,0.219877
allreduce_alpha_beta,nccl,2,2097152,524288,7,0.220347
allreduce_alpha_beta,nccl,2,2097152,524288,8,0.220639
allreduce_alpha_beta,nccl,2,2097152,524288,9,0.221059
allreduce_alpha_beta,nccl,2,2097152,524288,10,0.218775
allreduce_alpha_beta,nccl,2,2097152,524288,11,0.219967
allreduce_alpha_beta,nccl,2,2097152,524288,12,0.219566
allreduce_alpha_beta,nccl,2,2097152,524288,13,0.218014
allreduce_alpha_beta,nccl,2,2097152,524288,14,0.219336
allreduce_alpha_beta,nccl,2,2097152,524288,15,0.219696
allreduce_alpha_beta,nccl,2,2097152,524288,16,0.220428
allreduce_alpha_beta,nccl,2,2097152,524288,17,0.219526
allreduce_alpha_beta,nccl,2,2097152,524288,18,0.221741
allreduce_alpha_beta,nccl,2,2097152,524288,19,0.219285
allreduce_alpha_beta,nccl,2,2097152,524288,20,0.220438
allreduce_alpha_beta,nccl,2,2097152,524288,21,0.219436
allreduce_alpha_beta,nccl,2,2097152,524288,22,0.219507
allreduce_alpha_beta,nccl,2,2097152,524288,23,0.222192
allreduce_alpha_beta,nccl,2,2097152,524288,24,0.221009
allreduce_alpha_beta,nccl,2,2097152,524288,25,0.219436
allreduce_alpha_beta,nccl,2,2097152,524288,26,0.220868
allreduce_alpha_beta,nccl,2,2097152,524288,27,0.220028
allreduce_alpha_beta,nccl,2,2097152,524288,28,0.220488
allreduce_alpha_beta,nccl,2,2097152,524288,29,0.220508
allreduce_alpha_beta,nccl,2,2097152,524288,30,0.218635
allreduce_alpha_beta,nccl,2,2097152,524288,31,0.219596
allreduce_alpha_beta,nccl,2,2097152,524288,32,0.219596
allreduce_alpha_beta,nccl,2,2097152,524288,33,0.219937
allreduce_alpha_beta,nccl,2,2097152,524288,34,0.221460
allreduce_alpha_beta,nccl,2,2097152,524288,35,0.219075
allreduce_alpha_beta,nccl,2,2097152,524288,36,0.220478
allreduce_alpha_beta,nccl,2,2097152,524288,37,0.219856
allreduce_alpha_beta,nccl,2,2097152,524288,38,0.223153
allreduce_alpha_beta,nccl,2,2097152,524288,39,0.219696
allreduce_alpha_beta,nccl,2,2097152,524288,40,0.220328
allreduce_alpha_beta,nccl,2,2097152,524288,41,0.220408
allreduce_alpha_beta,nccl,2,2097152,524288,42,0.220468
allreduce_alpha_beta,nccl,2,2097152,524288,43,0.219396
allreduce_alpha_beta,nccl,2,2097152,524288,44,0.219186
allreduce_alpha_beta,nccl,2,2097152,524288,45,0.217813
allreduce_alpha_beta,nccl,2,2097152,524288,46,0.219727
allreduce_alpha_beta,nccl,2,2097152,524288,47,0.219567
allreduce_alpha_beta,nccl,2,2097152,524288,48,0.219055
allreduce_alpha_beta,nccl,2,2097152,524288,49,0.220468
allreduce_alpha_beta,nccl,2,2097152,524288,50,0.219306
allreduce_alpha_beta_valid,nccl,2,2097152,yes
allreduce_alpha_beta,nccl,2,4194304,1048576,1,0.424645
allreduce_alpha_beta,nccl,2,4194304,1048576,2,0.422310
allreduce_alpha_beta,nccl,2,4194304,1048576,3,0.422180
allreduce_alpha_beta,nccl,2,4194304,1048576,4,0.425246
allreduce_alpha_beta,nccl,2,4194304,1048576,5,0.425677
allreduce_alpha_beta,nccl,2,4194304,1048576,6,0.426779
allreduce_alpha_beta,nccl,2,4194304,1048576,7,0.423583
allreduce_alpha_beta,nccl,2,4194304,1048576,8,0.426569
allreduce_alpha_beta,nccl,2,4194304,1048576,9,0.423312
allreduce_alpha_beta,nccl,2,4194304,1048576,10,0.426088
allreduce_alpha_beta,nccl,2,4194304,1048576,11,0.425036
allreduce_alpha_beta,nccl,2,4194304,1048576,12,0.427621
allreduce_alpha_beta,nccl,2,4194304,1048576,13,0.422772
allreduce_alpha_beta,nccl,2,4194304,1048576,14,0.423873
allreduce_alpha_beta,nccl,2,4194304,1048576,15,0.425947
allreduce_alpha_beta,nccl,2,4194304,1048576,16,0.424305
allreduce_alpha_beta,nccl,2,4194304,1048576,17,0.423373
allreduce_alpha_beta,nccl,2,4194304,1048576,18,0.424635
allreduce_alpha_beta,nccl,2,4194304,1048576,19,0.423753
allreduce_alpha_beta,nccl,2,4194304,1048576,20,0.428613
allreduce_alpha_beta,nccl,2,4194304,1048576,21,0.423664
allreduce_alpha_beta,nccl,2,4194304,1048576,22,0.423944
allreduce_alpha_beta,nccl,2,4194304,1048576,23,0.427500
allreduce_alpha_beta,nccl,2,4194304,1048576,24,0.424765
allreduce_alpha_beta,nccl,2,4194304,1048576,25,0.422381
allreduce_alpha_beta,nccl,2,4194304,1048576,26,0.425567
allreduce_alpha_beta,nccl,2,4194304,1048576,27,0.426148
allreduce_alpha_beta,nccl,2,4194304,1048576,28,0.423944
allreduce_alpha_beta,nccl,2,4194304,1048576,29,0.430306
allreduce_alpha_beta,nccl,2,4194304,1048576,30,0.425106
allreduce_alpha_beta,nccl,2,4194304,1048576,31,0.425827
allreduce_alpha_beta,nccl,2,4194304,1048576,32,0.426689
allreduce_alpha_beta,nccl,2,4194304,1048576,33,0.422822
allreduce_alpha_beta,nccl,2,4194304,1048576,34,0.427580
allreduce_alpha_beta,nccl,2,4194304,1048576,35,0.425917
allreduce_alpha_beta,nccl,2,4194304,1048576,36,0.425507
allreduce_alpha_beta,nccl,2,4194304,1048576,37,0.423653
allreduce_alpha_beta,nccl,2,4194304,1048576,38,0.424274
allreduce_alpha_beta,nccl,2,4194304,1048576,39,0.421059
allreduce_alpha_beta,nccl,2,4194304,1048576,40,0.427701
allreduce_alpha_beta,nccl,2,4194304,1048576,41,0.427841
allreduce_alpha_beta,nccl,2,4194304,1048576,42,0.422150
allreduce_alpha_beta,nccl,2,4194304,1048576,43,0.423583
allreduce_alpha_beta,nccl,2,4194304,1048576,44,0.421489
allreduce_alpha_beta,nccl,2,4194304,1048576,45,0.425467
allreduce_alpha_beta,nccl,2,4194304,1048576,46,0.426609
allreduce_alpha_beta,nccl,2,4194304,1048576,47,0.421739
allreduce_alpha_beta,nccl,2,4194304,1048576,48,0.423683
allreduce_alpha_beta,nccl,2,4194304,1048576,49,0.425086
allreduce_alpha_beta,nccl,2,4194304,1048576,50,0.423584
allreduce_alpha_beta_valid,nccl,2,4194304,yes
allreduce_alpha_beta,nccl,2,8388608,2097152,1,0.844831
allreduce_alpha_beta,nccl,2,8388608,2097152,2,0.843990
allreduce_alpha_beta,nccl,2,8388608,2097152,3,0.847237
allreduce_alpha_beta,nccl,2,8388608,2097152,4,0.846996
allreduce_alpha_beta,nccl,2,8388608,2097152,5,0.848098
allreduce_alpha_beta,nccl,2,8388608,2097152,6,0.842848
allreduce_alpha_beta,nccl,2,8388608,2097152,7,0.847918
allreduce_alpha_beta,nccl,2,8388608,2097152,8,0.846585
allreduce_alpha_beta,nccl,2,8388608,2097152,9,0.845924
allreduce_alpha_beta,nccl,2,8388608,2097152,10,0.842347
allreduce_alpha_beta,nccl,2,8388608,2097152,11,0.850753
allreduce_alpha_beta,nccl,2,8388608,2097152,12,0.843640
allreduce_alpha_beta,nccl,2,8388608,2097152,13,0.846254
allreduce_alpha_beta,nccl,2,8388608,2097152,14,0.844771
allreduce_alpha_beta,nccl,2,8388608,2097152,15,0.844832
allreduce_alpha_beta,nccl,2,8388608,2097152,16,0.844010
allreduce_alpha_beta,nccl,2,8388608,2097152,17,0.847366
allreduce_alpha_beta,nccl,2,8388608,2097152,18,0.842207
allreduce_alpha_beta,nccl,2,8388608,2097152,19,0.851304
allreduce_alpha_beta,nccl,2,8388608,2097152,20,0.844912
allreduce_alpha_beta,nccl,2,8388608,2097152,21,0.848228
allreduce_alpha_beta,nccl,2,8388608,2097152,22,0.843699
allreduce_alpha_beta,nccl,2,8388608,2097152,23,0.841616
allreduce_alpha_beta,nccl,2,8388608,2097152,24,0.841947
allreduce_alpha_beta,nccl,2,8388608,2097152,25,0.845263
allreduce_alpha_beta,nccl,2,8388608,2097152,26,0.850272
allreduce_alpha_beta,nccl,2,8388608,2097152,27,0.844010
allreduce_alpha_beta,nccl,2,8388608,2097152,28,0.849470
allreduce_alpha_beta,nccl,2,8388608,2097152,29,0.844932
allreduce_alpha_beta,nccl,2,8388608,2097152,30,0.845804
allreduce_alpha_beta,nccl,2,8388608,2097152,31,0.848038
allreduce_alpha_beta,nccl,2,8388608,2097152,32,0.845884
allreduce_alpha_beta,nccl,2,8388608,2097152,33,0.847948
allreduce_alpha_beta,nccl,2,8388608,2097152,34,0.840383
allreduce_alpha_beta,nccl,2,8388608,2097152,35,0.848529
allreduce_alpha_beta,nccl,2,8388608,2097152,36,0.847958
allreduce_alpha_beta,nccl,2,8388608,2097152,37,0.843630
allreduce_alpha_beta,nccl,2,8388608,2097152,38,0.844371
allreduce_alpha_beta,nccl,2,8388608,2097152,39,0.843489
allreduce_alpha_beta,nccl,2,8388608,2097152,40,0.845493
allreduce_alpha_beta,nccl,2,8388608,2097152,41,0.851695
allreduce_alpha_beta,nccl,2,8388608,2097152,42,0.841886
allreduce_alpha_beta,nccl,2,8388608,2097152,43,0.843589
allreduce_alpha_beta,nccl,2,8388608,2097152,44,0.842066
allreduce_alpha_beta,nccl,2,8388608,2097152,45,0.847797
allreduce_alpha_beta,nccl,2,8388608,2097152,46,0.849360
allreduce_alpha_beta,nccl,2,8388608,2097152,47,0.850553
allreduce_alpha_beta,nccl,2,8388608,2097152,48,0.843359
allreduce_alpha_beta,nccl,2,8388608,2097152,49,0.844682
allreduce_alpha_beta,nccl,2,8388608,2097152,50,0.847407
allreduce_alpha_beta_valid,nccl,2,8388608,yes
allreduce_alpha_beta,nccl,2,16777216,4194304,1,1.663033
allreduce_alpha_beta,nccl,2,16777216,4194304,2,1.667150
allreduce_alpha_beta,nccl,2,16777216,4194304,3,1.652163
allreduce_alpha_beta,nccl,2,16777216,4194304,4,1.667171
allreduce_alpha_beta,nccl,2,16777216,4194304,5,1.668664
allreduce_alpha_beta,nccl,2,16777216,4194304,6,1.665517
allreduce_alpha_beta,nccl,2,16777216,4194304,7,1.669134
allreduce_alpha_beta,nccl,2,16777216,4194304,8,1.663484
allreduce_alpha_beta,nccl,2,16777216,4194304,9,1.667442
allreduce_alpha_beta,nccl,2,16777216,4194304,10,1.661470
allreduce_alpha_beta,nccl,2,16777216,4194304,11,1.658865
allreduce_alpha_beta,nccl,2,16777216,4194304,12,1.659587
allreduce_alpha_beta,nccl,2,16777216,4194304,13,1.673042
allreduce_alpha_beta,nccl,2,16777216,4194304,14,1.657592
allreduce_alpha_beta,nccl,2,16777216,4194304,15,1.668553
allreduce_alpha_beta,nccl,2,16777216,4194304,16,1.667301
allreduce_alpha_beta,nccl,2,16777216,4194304,17,1.668213
allreduce_alpha_beta,nccl,2,16777216,4194304,18,1.669906
allreduce_alpha_beta,nccl,2,16777216,4194304,19,1.669916
allreduce_alpha_beta,nccl,2,16777216,4194304,20,1.662081
allreduce_alpha_beta,nccl,2,16777216,4194304,21,1.655018
allreduce_alpha_beta,nccl,2,16777216,4194304,22,1.662983
allreduce_alpha_beta,nccl,2,16777216,4194304,23,1.663934
allreduce_alpha_beta,nccl,2,16777216,4194304,24,1.664746
allreduce_alpha_beta,nccl,2,16777216,4194304,25,1.670046
allreduce_alpha_beta,nccl,2,16777216,4194304,26,1.666039
allreduce_alpha_beta,nccl,2,16777216,4194304,27,1.669485
allreduce_alpha_beta,nccl,2,16777216,4194304,28,1.666690
allreduce_alpha_beta,nccl,2,16777216,4194304,29,1.671899
allreduce_alpha_beta,nccl,2,16777216,4194304,30,1.662021
allreduce_alpha_beta,nccl,2,16777216,4194304,31,1.659777
allreduce_alpha_beta,nccl,2,16777216,4194304,32,1.658835
allreduce_alpha_beta,nccl,2,16777216,4194304,33,1.658314
allreduce_alpha_beta,nccl,2,16777216,4194304,34,1.669886
allreduce_alpha_beta,nccl,2,16777216,4194304,35,1.662512
allreduce_alpha_beta,nccl,2,16777216,4194304,36,1.669254
allreduce_alpha_beta,nccl,2,16777216,4194304,37,1.661070
allreduce_alpha_beta,nccl,2,16777216,4194304,38,1.665327
allreduce_alpha_beta,nccl,2,16777216,4194304,39,1.662762
allreduce_alpha_beta,nccl,2,16777216,4194304,40,1.669956
allreduce_alpha_beta,nccl,2,16777216,4194304,41,1.667271
allreduce_alpha_beta,nccl,2,16777216,4194304,42,1.659957
